object_id,env_id,env_type,env_active,region,data_category,size_mb,object_age_days,access_count_30d,last_access_days_ago,restore_events_90d,retention_policy,retention_days,retention_expiry_days_left,legal_hold,current_storage_class,recommended_storage_class,current_monthly_cost_usd,recommended_monthly_cost_usd,high_impact_action
05e5d763-a990-470c-ae16-6b8e445f6e09,env-0377,sandbox,True,eu-west-1,test_report,3.54,31,4,18,0,90d,90,59,False,HOT,COOL,8e-05,4.3e-05,False
c00e984d-c651-446d-921a-a8ba6477b0c8,env-0231,dev,False,ap-southeast-1,test_report,63.87,52,1,19,0,none,0,-1,False,HOT,COOL,0.001435,0.00078,False
6f1315db-d42d-43fb-ae13-dfa4b96faa98,env-0168,qa,False,ap-southeast-1,db_snapshot,26.81,267,0,61,0,365d,365,98,False,HOT,COLD,0.000602,0.000105,False
4f0435dc-7842-4304-8b6b-6cafd1c44912,env-0065,qa,True,eu-west-1,container_image,21.74,32,4,19,0,90d,90,58,False,COOL,COOL,0.000265,0.000265,False
0def0552-ce46-485b-9f6c-ae02e681d1e3,env-0290,dev,False,us-east-1,config_backup,7.72,133,0,44,0,365d,365,232,False,COLD,COLD,3e-05,3e-05,False
a30502fa-e1b1-4f3a-8a2e-c0d19b9978c6,env-0086,ci-build,True,ap-south-1,db_snapshot,38.83,309,0,184,0,180d,180,-129,False,HOT,DELETE_ELIGIBLE,0.000872,0.000872,True
2962937d-09e5-4fc4-a245-4ac59c11fd3d,env-0014,ci-build,True,us-east-1,source_artifact,35.55,12,6,12,0,none,0,-1,False,HOT,HOT,0.000798,0.000798,False
3a6d3b7e-61d9-45c8-9804-55de3f2ab362,env-0123,demo,True,ap-southeast-1,source_artifact,387.23,35,3,19,0,30d,30,-5,False,HOT,DELETE_ELIGIBLE,0.008698,0.008698,True
2d8b6be7-020f-4e70-8a02-7906b9eb3493,env-0110,sandbox,False,ap-southeast-1,build_log,15.34,33,6,14,0,30d,30,-3,False,COOL,DELETE_ELIGIBLE,0.000187,0.000187,True
91212564-2ea2-4979-90f7-88be23df1557,env-0317,sandbox,True,eu-west-1,source_artifact,59.66,17,5,17,0,30d,30,13,False,COLD,HOT,0.000233,0.00134,False
3a820b6f-0133-4598-bc25-fa534276a632,env-0349,sandbox,False,ap-southeast-1,temp_cache,50.95,65,0,65,0,30d,30,-35,False,HOT,DELETE_ELIGIBLE,0.001144,0.001144,True
e60c0cf6-5641-4745-ae04-09bafbc53171,env-0268,demo,False,ap-south-1,build_log,13.92,59,1,19,0,none,0,-1,False,COLD,COOL,5.4e-05,0.00017,False
6705cdb7-935d-4752-915a-bebf2ab647ef,env-0306,ci-build,False,us-east-1,source_artifact,13.83,20,7,13,0,180d,180,160,False,COOL,HOT,0.000169,0.000311,False
3bba5124-a626-4792-8a8c-76826a3a0607,env-0009,sandbox,False,ap-south-1,db_snapshot,2.23,237,0,41,1,365d,365,128,False,HOT,COLD,5e-05,9e-06,False
cdf7bc9b-befe-44fa-aa85-1dc3a9a54d67,env-0254,dev,False,ap-south-1,db_snapshot,5.38,300,0,188,0,180d,180,-120,False,COOL,DELETE_ELIGIBLE,6.6e-05,6.6e-05,True
4a597736-4eda-4dd7-9572-4083f9130290,env-0136,ci-build,True,us-east-1,container_image,5.25,9,8,0,0,none,0,-1,False,HOT,HOT,0.000118,0.000118,False
fcb7b357-442d-4d0e-8b46-a7a8678f0b70,env-0289,ci-build,False,us-east-1,source_artifact,19.25,24,4,16,0,30d,30,6,False,HOT,COOL,0.000432,0.000235,False
266e5ea6-ef40-4533-838d-c0786b3d6623,env-0309,ci-build,True,ap-south-1,container_image,65.36,76,0,76,0,30d,30,-46,False,HOT,DELETE_ELIGIBLE,0.001468,0.001468,True
00676263-5316-42c8-a91a-ea22df8a83bc,env-0371,dev,False,us-east-1,test_report,79.11,105,0,105,0,none,0,-1,False,HOT,COLD,0.001777,0.000309,False
332c9a1a-b53b-4ae7-b0db-45aa19a54ec4,env-0255,staging,True,ap-south-1,test_report,15.71,8,13,8,0,none,0,-1,False,COOL,HOT,0.000192,0.000353,False
45c26d84-c893-4c0c-bc3c-b4c01e9d01bf,env-0268,ci-build,False,ap-southeast-1,db_snapshot,15.69,255,0,255,0,365d,365,110,False,HOT,ARCHIVE,0.000352,1.5e-05,False
079c0b3a-591e-44ab-8dbb-07049a2765a4,env-0160,qa,False,ap-south-1,config_backup,5.34,183,0,183,0,365d,365,182,False,HOT,ARCHIVE,0.00012,5e-06,False
398d48ff-d601-452f-a5d1-406e0f34bfbe,env-0269,qa,False,eu-west-1,container_image,426.88,67,0,67,0,180d,180,113,False,HOT,COLD,0.009588,0.001667,False
791646b4-4e16-4222-97c6-d9752e33fb3d,env-0043,sandbox,False,ap-southeast-1,temp_cache,1.0,14,6,14,0,30d,30,16,False,COOL,HOT,1.2e-05,2.2e-05,False
2784d32e-dc48-498d-b7f6-0e49a8bd7ff5,env-0350,dev,False,us-east-1,test_report,54.82,92,0,92,0,none,0,-1,False,HOT,COLD,0.001231,0.000214,False
635d6f82-e10f-4df9-a51f-876271dcd797,env-0247,dev,True,ap-south-1,temp_cache,133.95,2,21,2,0,none,0,-1,False,HOT,HOT,0.003009,0.003009,False
3f4b1b18-4d08-450b-a372-c8bad16eea70,env-0192,qa,False,ap-south-1,ml_model_checkpoint,12.69,160,0,127,0,365d,365,205,False,HOT,COLD,0.000285,5e-05,False
528dac64-9ca6-414c-9776-268e5a3ca574,env-0153,qa,False,ap-south-1,container_image,12.74,66,0,66,0,none,0,-1,False,COLD,COLD,5e-05,5e-05,False
1a2f6de1-9d7b-4bcb-b7f7-26ff19b69329,env-0271,staging,False,us-east-1,db_snapshot,10.91,114,0,114,0,7y_compliance,2555,2441,False,COOL,COLD,0.000133,4.3e-05,True
48a81a29-ce4f-448b-852a-b482b14f6f1c,env-0354,dev,False,ap-southeast-1,test_report,141.73,23,5,7,1,none,0,-1,False,HOT,HOT,0.003183,0.003183,False
1e973a96-1e08-42b7-9343-44df3903e78c,env-0220,sandbox,True,eu-west-1,container_image,141.08,36,2,18,1,90d,90,54,False,HOT,COOL,0.003169,0.001722,False
208cbe52-0489-447a-83a5-938cac62c6d8,env-0317,staging,False,ap-southeast-1,temp_cache,4.78,94,1,27,0,90d,90,-4,False,COOL,DELETE_ELIGIBLE,5.8e-05,5.8e-05,True
b8fdfe8a-a9b6-4103-a709-d53f73f3b8e3,env-0288,qa,False,ap-south-1,ml_model_checkpoint,155.92,68,0,68,0,180d,180,112,False,COOL,COLD,0.001903,0.000609,False
f4e2c3c9-7f1c-472d-b6dd-6c470523a6c2,env-0252,dev,False,eu-west-1,db_snapshot,3.51,205,0,203,0,7y_compliance,2555,2350,False,HOT,ARCHIVE,7.9e-05,3e-06,True
9a69947a-3c47-4047-9f74-97339c0ba419,env-0022,qa,True,us-east-1,source_artifact,69.26,28,7,7,0,30d,30,2,False,HOT,HOT,0.001556,0.001556,False
ecc3d122-a578-4319-86e1-1cd18596eeca,env-0267,sandbox,False,eu-west-1,config_backup,3.69,275,0,154,0,365d,365,90,False,COOL,COLD,4.5e-05,1.4e-05,False
de8a43cb-603a-4a91-ad2a-b161a0b1d3fe,env-0132,ci-build,False,ap-southeast-1,config_backup,3.26,113,0,113,0,180d,180,67,False,HOT,COLD,7.3e-05,1.3e-05,False
e19e9dea-c41c-43bd-ba91-5eec196f0743,env-0383,staging,True,ap-south-1,ml_model_checkpoint,47.39,77,0,77,0,180d,180,103,False,HOT,COLD,0.001064,0.000185,False
33da3773-16d1-4e88-8dd5-db8cb1c70889,env-0245,staging,False,eu-west-1,temp_cache,81.36,73,0,73,0,none,0,-1,False,HOT,COLD,0.001827,0.000318,False
4f8a7aec-ad7e-41e5-baf2-89bfdcea44aa,env-0188,qa,False,us-east-1,db_snapshot,14.32,264,0,176,0,7y_compliance,2555,2291,False,ARCHIVE,COLD,1.4e-05,5.6e-05,True
fcca9be8-d074-48bd-8014-67acf9874208,env-0094,dev,True,ap-southeast-1,build_log,44.81,36,3,5,0,none,0,-1,False,COLD,HOT,0.000175,0.001006,False
8150d78c-9d6d-4872-8b97-6a0a6fff90e2,env-0330,qa,False,eu-west-1,temp_cache,11.92,78,0,78,0,none,0,-1,False,COOL,COLD,0.000146,4.7e-05,False
b094d62f-6964-4f07-901a-d659f15a6e54,env-0148,staging,False,us-east-1,temp_cache,3.7,111,0,111,0,30d,30,-81,False,COOL,DELETE_ELIGIBLE,4.5e-05,4.5e-05,True
3b2c0478-5d97-4d71-8c74-344621e5f8e7,env-0324,dev,False,eu-west-1,temp_cache,11.35,44,1,10,0,30d,30,-14,False,HOT,DELETE_ELIGIBLE,0.000255,0.000255,True
8a7c01e4-1297-4fe9-b4f1-109cd5747c7d,env-0289,dev,False,us-east-1,container_image,36.88,37,2,12,0,none,0,-1,False,COLD,COOL,0.000144,0.00045,False
89ca03a6-8706-44b2-a1ad-e4ced2b17feb,env-0372,ci-build,True,ap-south-1,db_snapshot,14.52,101,0,101,0,180d,180,79,False,COLD,COLD,5.7e-05,5.7e-05,False
644784db-e119-444c-83dc-0415e45a38d5,env-0054,dev,True,eu-west-1,container_image,19.31,6,6,6,1,90d,90,84,False,ARCHIVE,HOT,1.9e-05,0.000434,False
e751006e-2913-43a3-8497-6dc74d4366cf,env-0281,dev,True,ap-southeast-1,build_log,112.14,3,9,3,0,none,0,-1,False,COOL,HOT,0.001369,0.002519,False
69263280-59a5-4d6a-879c-0b3ba9b25a21,env-0331,staging,True,eu-west-1,temp_cache,25.25,16,6,8,1,30d,30,14,False,HOT,HOT,0.000567,0.000567,False
f373fc8c-33a3-4788-8eb5-4b3970179a04,env-0173,dev,False,eu-west-1,container_image,47.37,68,0,68,0,30d,30,-38,False,COLD,DELETE_ELIGIBLE,0.000185,0.000185,True
639b5b55-633e-4667-80fc-c670eae4e70e,env-0283,staging,False,us-east-1,config_backup,19.61,99,0,99,0,365d,365,266,False,HOT,COLD,0.00044,7.7e-05,False
f65ae4b3-bec4-4d98-84ca-b159dfc04359,env-0194,staging,False,ap-south-1,db_snapshot,43.0,217,1,7,0,180d,180,-37,False,ARCHIVE,DELETE_ELIGIBLE,4.2e-05,4.2e-05,True
6013e570-d4d1-4f77-90fe-bed5cf0daa58,env-0166,dev,False,ap-southeast-1,container_image,47.22,71,0,71,0,180d,180,109,False,HOT,COLD,0.001061,0.000184,False
50ac1253-2919-4411-9656-e7af7048f6c2,env-0217,staging,True,eu-west-1,temp_cache,32.63,18,8,1,0,none,0,-1,False,HOT,HOT,0.000733,0.000733,False
7b51e426-5ca5-4118-bc95-09d227ae5653,env-0244,staging,True,ap-south-1,test_report,36.21,10,9,10,0,none,0,-1,False,COLD,HOT,0.000141,0.000813,False
1fef722b-b118-45fc-86aa-a5598377819c,env-0370,sandbox,False,us-east-1,config_backup,39.93,182,0,182,0,180d,180,-2,False,HOT,DELETE_ELIGIBLE,0.000897,0.000897,True
83085897-95d7-4cbf-a202-a8299066b604,env-0306,ci-build,True,ap-south-1,container_image,17.0,27,7,3,0,none,0,-1,False,HOT,HOT,0.000382,0.000382,False
c4f00e79-7c8b-4285-8fc9-78d42f27b7ad,env-0277,qa,False,ap-south-1,container_image,16.09,23,0,23,0,30d,30,7,False,HOT,COOL,0.000361,0.000196,False
fefa8adf-ec15-45e7-82b2-361a921c0eda,env-0002,ci-build,False,ap-south-1,temp_cache,30.24,114,0,41,0,none,0,-1,False,HOT,COLD,0.000679,0.000118,False
87a149bb-d369-45ed-bd0d-9a5085787351,env-0118,sandbox,True,eu-west-1,build_log,187.9,15,5,15,0,none,0,-1,False,HOT,HOT,0.00422,0.00422,False
8ebb8982-ea56-4a82-9926-79a1e52ecf40,env-0236,ci-build,False,ap-south-1,db_snapshot,37.05,119,0,119,0,365d,365,246,False,HOT,COLD,0.000832,0.000145,False
0c29432f-b82e-469b-ba78-e9cca9fadc17,env-0148,dev,False,ap-south-1,config_backup,1.0,333,1,26,0,180d,180,-153,False,HOT,DELETE_ELIGIBLE,2.2e-05,2.2e-05,True
0ad595e7-c4d9-4674-8a62-65eb282391d6,env-0357,dev,False,ap-south-1,ml_model_checkpoint,17.06,80,1,5,0,365d,365,285,False,ARCHIVE,HOT,1.6e-05,0.000383,False
c40d7ee2-0f95-48ae-a589-281071b9f77b,env-0353,sandbox,True,us-east-1,container_image,12.34,32,5,21,0,none,0,-1,False,COLD,HOT,4.8e-05,0.000277,False
551fed58-f45b-49a4-b6c7-ed3ce70301be,env-0190,staging,False,us-east-1,config_backup,59.76,128,0,128,0,365d,365,237,False,ARCHIVE,COLD,5.8e-05,0.000233,False
62ca56fc-f25f-493a-98fc-714502807d46,env-0369,ci-build,True,ap-southeast-1,source_artifact,5.93,35,4,24,0,90d,90,55,False,HOT,COOL,0.000133,7.2e-05,False
1d67eea1-c476-42cf-82ea-231df26dcbb1,env-0015,dev,True,eu-west-1,source_artifact,10.7,9,11,7,0,90d,90,81,False,ARCHIVE,HOT,1e-05,0.00024,False
47946d7b-de33-4e3e-a3d6-c950ca7c1055,env-0071,dev,False,us-east-1,db_snapshot,6.18,92,0,92,0,365d,365,273,False,HOT,COLD,0.000139,2.4e-05,False
85b2cacf-b3e5-475f-aaf4-187306379c6a,env-0397,dev,True,ap-south-1,test_report,3.9,26,2,17,0,90d,90,64,False,HOT,COOL,8.8e-05,4.8e-05,False
6ff0f6d0-f58b-47bf-9d2c-6f9755cf46b9,env-0110,ci-build,True,ap-south-1,test_report,83.32,26,3,1,0,none,0,-1,False,HOT,HOT,0.001871,0.001871,False
be668c1d-9aba-4608-bac2-bfa44401d039,env-0014,dev,True,ap-south-1,temp_cache,11.99,21,11,5,0,none,0,-1,False,HOT,HOT,0.000269,0.000269,False
d4cdeab1-0456-4553-86d7-c6aa370c7da2,env-0179,qa,True,us-east-1,container_image,12.97,2,16,2,0,30d,30,28,False,HOT,HOT,0.000291,0.000291,False
d7becec0-f53d-462f-8236-3748479c9e31,env-0235,dev,True,eu-west-1,temp_cache,24.45,6,14,6,0,30d,30,24,False,HOT,HOT,0.000549,0.000549,False
9022b4e9-72fd-46cc-bae1-6dcbc401753f,env-0251,dev,False,ap-southeast-1,container_image,107.84,37,3,26,0,90d,90,53,False,HOT,COOL,0.002422,0.001316,False
685f91b1-d9db-4217-87d8-3fcecce9e9a2,env-0336,dev,False,ap-southeast-1,config_backup,159.91,140,0,46,0,365d,365,225,False,HOT,COLD,0.003592,0.000625,False
a7f811b3-176d-4db6-8ec9-0b5382649c19,env-0278,dev,True,ap-south-1,source_artifact,15.77,11,7,11,1,none,0,-1,False,HOT,HOT,0.000354,0.000354,False
9261142f-59f5-4e37-a0d4-8208b7ea144d,env-0356,qa,True,ap-southeast-1,container_image,14.59,3,16,3,0,30d,30,27,False,ARCHIVE,HOT,1.4e-05,0.000328,False
ea1f129d-2092-4c5a-9508-f6d0a78fa368,env-0049,demo,True,ap-southeast-1,test_report,3.07,4,12,4,0,30d,30,26,False,ARCHIVE,HOT,3e-06,6.9e-05,False
3fb1bc2a-00f7-423c-9e7b-b9d7f05f4326,env-0032,dev,False,ap-southeast-1,ml_model_checkpoint,24.65,273,0,105,0,365d,365,92,False,HOT,COLD,0.000554,9.6e-05,False
39f6f773-4579-4485-9279-41ae352b06ee,env-0224,dev,False,ap-south-1,db_snapshot,16.72,329,0,300,0,7y_compliance,2555,2226,False,HOT,ARCHIVE,0.000376,1.6e-05,True
c74bbce1-2213-4c58-9482-12ad9d1d8419,env-0391,staging,False,eu-west-1,test_report,22.12,49,3,20,0,none,0,-1,False,COOL,COOL,0.00027,0.00027,False
b0c9a458-36d0-4080-9dc4-3305cd6c8e00,env-0284,dev,False,ap-southeast-1,container_image,24.06,29,4,3,0,180d,180,151,False,HOT,HOT,0.00054,0.00054,False
f6b10a1f-b708-4991-83b0-84eac5f95095,env-0147,staging,False,us-east-1,db_snapshot,18.04,189,0,189,0,180d,180,-9,True,COOL,COOL,0.00022,0.00022,True
b3682c0f-9d6d-4e0e-b16e-bdba70864034,env-0168,dev,False,eu-west-1,ml_model_checkpoint,56.37,106,0,106,0,180d,180,74,False,COLD,COLD,0.00022,0.00022,False
3c69f61a-0bf1-4c07-9220-5118b295ec16,env-0254,staging,False,ap-south-1,build_log,8.63,101,0,101,0,none,0,-1,False,HOT,COLD,0.000194,3.4e-05,False
b77e8d1f-187f-4a6f-8af2-3cc3fa6acf57,env-0208,dev,False,us-east-1,config_backup,61.08,524,1,0,0,365d,365,-159,False,HOT,DELETE_ELIGIBLE,0.001372,0.001372,True
ad04dd1f-2767-4a03-8cbc-377248773c1b,env-0169,dev,True,ap-south-1,source_artifact,105.98,32,1,15,0,none,0,-1,False,HOT,COOL,0.00238,0.001294,False
ad346ad1-26c5-48ef-88c6-377b76b43c66,env-0224,sandbox,False,us-east-1,db_snapshot,74.74,122,0,41,0,7y_compliance,2555,2433,False,COOL,COLD,0.000912,0.000292,True
6cf63672-14d4-4623-95fd-e5b130cb841c,env-0141,dev,False,us-east-1,db_snapshot,7.62,152,0,152,0,7y_compliance,2555,2403,False,COLD,COLD,3e-05,3e-05,True
cb95a658-49ec-49e3-b2f9-5382c5419e34,env-0184,sandbox,False,eu-west-1,config_backup,107.13,155,0,129,0,180d,180,25,False,COLD,COLD,0.000418,0.000418,False
ef1b4e01-7c3f-44f3-a20c-d7b491253918,env-0113,dev,False,ap-southeast-1,source_artifact,5.32,37,2,9,0,none,0,-1,False,COLD,COOL,2.1e-05,6.5e-05,False
5564035e-43e3-496d-aa34-c66ef40606ee,env-0373,demo,False,ap-southeast-1,source_artifact,27.79,27,3,27,0,30d,30,3,False,COOL,COOL,0.000339,0.000339,False
79168efa-417d-4671-a9ee-a6709bf143d0,env-0152,sandbox,True,eu-west-1,source_artifact,61.1,2,16,2,0,none,0,-1,False,COOL,HOT,0.000746,0.001372,False
35cf50f0-16aa-43e5-bcf8-3d597afc08af,env-0209,dev,True,eu-west-1,db_snapshot,40.84,67,0,67,0,365d,365,298,False,HOT,COLD,0.000917,0.00016,False
e2405b10-3ff7-4fd2-accb-a02885153121,env-0255,dev,False,eu-west-1,ml_model_checkpoint,13.81,157,1,16,0,180d,180,23,False,COOL,COOL,0.000169,0.000169,False
669fbfac-2f2c-4809-b131-a965bdce13ad,env-0337,sandbox,False,eu-west-1,build_log,30.28,71,0,71,0,none,0,-1,False,HOT,COLD,0.00068,0.000118,False
442c1615-e380-488e-aa6e-9eddaff2cbdc,env-0196,dev,False,ap-southeast-1,config_backup,28.87,232,0,91,0,7y_compliance,2555,2323,False,HOT,COLD,0.000648,0.000113,True
6389c322-2954-4870-acc3-67ae8a89a3e8,env-0372,dev,False,eu-west-1,ml_model_checkpoint,35.66,216,0,211,1,90d,90,-126,False,HOT,DELETE_ELIGIBLE,0.000801,0.000801,True
41be845e-facc-43be-bbde-bc5f25bdd9f6,env-0363,dev,False,us-east-1,source_artifact,28.64,51,2,6,0,none,0,-1,False,HOT,HOT,0.000643,0.000643,False
dabc7a3c-2919-4dda-96af-ad672e4236bf,env-0353,qa,True,us-east-1,build_log,32.87,15,9,15,0,30d,30,15,False,HOT,HOT,0.000738,0.000738,False
217eeab1-523d-4131-81cc-2f198cd55417,env-0315,ci-build,True,ap-south-1,build_log,31.06,25,2,12,0,none,0,-1,False,COOL,COOL,0.000379,0.000379,False
a2d5b11a-960d-43c4-9e96-dd70c2f13a3f,env-0223,staging,False,ap-southeast-1,build_log,91.56,38,4,21,0,30d,30,-8,True,HOT,HOT,0.002057,0.002057,True
33c87e50-09bc-442f-a2e4-5d23c1a0cfa6,env-0081,sandbox,False,ap-southeast-1,test_report,34.09,51,1,16,0,30d,30,-21,False,COLD,DELETE_ELIGIBLE,0.000133,0.000133,True
cf34bcf8-257f-4387-8c80-d41986b091fc,env-0283,dev,False,ap-southeast-1,container_image,28.66,30,2,28,0,none,0,-1,False,COOL,COOL,0.00035,0.00035,False
586c864c-ac6e-4f9e-a951-53fa0c1faf17,env-0237,dev,True,ap-south-1,container_image,22.49,16,4,1,0,none,0,-1,False,HOT,HOT,0.000505,0.000505,False
f303a11a-5882-4476-a274-7d2c74643580,env-0113,qa,True,ap-southeast-1,config_backup,25.18,170,0,30,0,365d,365,195,False,HOT,COOL,0.000566,0.000307,False
bd46d669-5d69-462a-b274-6f1ab343e4f0,env-0277,dev,True,ap-southeast-1,test_report,18.11,45,1,14,0,30d,30,-15,False,HOT,DELETE_ELIGIBLE,0.000407,0.000407,True
052127c7-e52e-4eda-bb8f-54bd765c6193,env-0038,qa,False,eu-west-1,config_backup,9.27,67,0,67,0,365d,365,298,False,HOT,COLD,0.000208,3.6e-05,False
8be17ae6-e42e-474f-b534-daa712591478,env-0242,ci-build,False,us-east-1,container_image,29.4,41,0,41,0,30d,30,-11,False,COOL,DELETE_ELIGIBLE,0.000359,0.000359,True
e8127978-9f68-4e9f-aa8c-404d280daa3e,env-0378,sandbox,False,eu-west-1,test_report,1.89,27,6,4,0,none,0,-1,False,ARCHIVE,HOT,2e-06,4.2e-05,False
e9d164e7-e67c-4bf4-ace7-71a84b830f2a,env-0287,sandbox,True,ap-south-1,build_log,35.81,29,5,25,0,none,0,-1,False,COLD,HOT,0.00014,0.000804,False
264d5b8a-93cc-4647-a8cf-121b11e8469e,env-0144,staging,False,ap-southeast-1,db_snapshot,24.56,44,3,10,0,365d,365,321,False,COOL,COOL,0.0003,0.0003,False
0acd82b0-cd9c-499a-a76e-b7deb56a9aa6,env-0213,sandbox,False,eu-west-1,test_report,15.53,49,0,49,0,none,0,-1,False,HOT,COLD,0.000349,6.1e-05,False
0fc226f0-4490-4f29-8d61-3942e431a71d,env-0069,dev,False,us-east-1,db_snapshot,13.01,184,0,72,0,365d,365,181,False,HOT,COLD,0.000292,5.1e-05,False
2a89ec88-69ea-4607-8f61-b6610a582f98,env-0096,qa,True,ap-south-1,container_image,5.19,6,12,6,0,180d,180,174,False,COOL,HOT,6.3e-05,0.000117,False
654c73db-3cd9-45b8-8bd7-48c3c5241222,env-0013,dev,False,us-east-1,config_backup,7.68,156,0,156,0,365d,365,209,False,HOT,COLD,0.000172,3e-05,False
537ac957-922f-49d3-a3ab-01160fa6eb2a,env-0311,dev,False,ap-south-1,config_backup,11.78,158,0,158,0,7y_compliance,2555,2397,False,COLD,COLD,4.6e-05,4.6e-05,True
9f37f53c-a606-45d0-a2a0-0607519f4bcc,env-0201,staging,False,ap-south-1,test_report,32.46,35,2,23,0,none,0,-1,False,HOT,COOL,0.000729,0.000396,False
f211c8f9-c354-41b8-bcdc-5dfd79a20b11,env-0372,dev,False,ap-south-1,ml_model_checkpoint,177.29,321,0,269,0,365d,365,44,False,HOT,ARCHIVE,0.003982,0.000171,False
de515bf4-cdc9-40ba-82ba-e5db0e2aa9a0,env-0055,staging,False,ap-south-1,test_report,64.71,102,0,102,0,30d,30,-72,False,HOT,DELETE_ELIGIBLE,0.001453,0.001453,True
1e1d882d-55db-4bca-8c9b-a545d4aa653e,env-0068,ci-build,True,ap-south-1,source_artifact,71.03,50,1,25,1,none,0,-1,False,HOT,COOL,0.001595,0.000867,False
4593c8ed-443a-4864-a60a-2bbf50ae18fb,env-0373,dev,False,us-east-1,test_report,3.56,61,0,61,0,none,0,-1,False,HOT,COLD,8e-05,1.4e-05,False
b313b09e-1671-45c3-b619-11c9453a1d96,env-0039,dev,True,ap-south-1,temp_cache,81.68,6,8,6,0,30d,30,24,False,COLD,HOT,0.000319,0.001835,False
1da44cf3-cb0d-486a-8936-71de0f092d0b,env-0335,qa,True,eu-west-1,source_artifact,24.55,7,11,7,0,none,0,-1,False,HOT,HOT,0.000551,0.000551,False
72e5eb1b-6a3b-4382-a897-9a83a36823ad,env-0017,dev,False,eu-west-1,config_backup,142.91,128,0,82,0,7y_compliance,2555,2427,False,COLD,COLD,0.000558,0.000558,True
8582ffe9-8790-4fff-bb27-39d956a2fcb5,env-0055,dev,True,us-east-1,ml_model_checkpoint,24.73,116,0,116,0,180d,180,64,False,HOT,COLD,0.000555,9.7e-05,False
6fb0413e-690d-44cb-acd6-0cfb5c498e59,env-0355,ci-build,True,us-east-1,source_artifact,114.51,51,1,3,0,none,0,-1,False,ARCHIVE,HOT,0.000111,0.002572,False
3fd00122-d9d0-41f1-9d85-b814bb01a9d0,env-0067,dev,False,eu-west-1,config_backup,49.58,182,0,106,0,7y_compliance,2555,2373,False,HOT,COLD,0.001114,0.000194,True
b0fd13c9-6161-4310-9ec7-0f616a8b5a18,env-0060,sandbox,True,ap-southeast-1,source_artifact,161.73,30,4,7,0,none,0,-1,False,HOT,HOT,0.003633,0.003633,False
b2bf711a-7308-4415-a7e4-4d734507be25,env-0277,ci-build,False,eu-west-1,ml_model_checkpoint,84.36,163,0,142,0,90d,90,-73,False,HOT,DELETE_ELIGIBLE,0.001895,0.001895,True
1c6e3995-14bc-433f-9b2f-711d26c0da8e,env-0006,dev,False,ap-southeast-1,db_snapshot,29.55,283,0,283,0,365d,365,82,False,HOT,ARCHIVE,0.000664,2.9e-05,False
bf28f52a-3d15-46b8-85c9-6a6a212e46a6,env-0379,sandbox,True,us-east-1,build_log,10.68,25,3,25,1,30d,30,5,False,COLD,COOL,4.2e-05,0.00013,False
5a6153c0-3cd7-4b0a-ac92-4405a1172811,env-0011,dev,False,ap-south-1,build_log,23.95,35,1,26,0,90d,90,55,False,HOT,COOL,0.000538,0.000292,False
f3ea5a36-cc00-4c5a-984c-1eb9095034ba,env-0207,demo,False,eu-west-1,source_artifact,9.45,37,3,14,0,none,0,-1,False,HOT,COOL,0.000212,0.000115,False
6ca58fe8-9da8-43ab-a336-c4b549a9b39b,env-0384,dev,True,eu-west-1,temp_cache,10.98,59,1,21,0,none,0,-1,False,HOT,COOL,0.000247,0.000134,False
af54d240-f062-4307-acd8-5d0190c8f5c3,env-0228,sandbox,False,eu-west-1,db_snapshot,48.61,98,0,98,0,7y_compliance,2555,2457,False,HOT,COLD,0.001092,0.00019,True
d7063dbd-c0d8-445b-bd98-10f677ca51dd,env-0278,qa,True,ap-south-1,container_image,114.16,50,2,15,0,30d,30,-20,False,COLD,DELETE_ELIGIBLE,0.000446,0.000446,True
f74ef920-6602-4001-ad73-f35c4b353a68,env-0160,dev,True,us-east-1,build_log,13.22,6,10,6,0,30d,30,24,False,HOT,HOT,0.000297,0.000297,False
a0ba343e-caa4-425d-bb1e-69ce84ab591d,env-0244,qa,False,eu-west-1,container_image,1.47,80,0,80,0,30d,30,-50,False,HOT,DELETE_ELIGIBLE,3.3e-05,3.3e-05,True
0618bdff-b7d9-49c8-910a-02b9ee7d3502,env-0173,dev,False,us-east-1,container_image,7.16,36,1,19,0,30d,30,-6,False,COLD,DELETE_ELIGIBLE,2.8e-05,2.8e-05,True
c0f9fb76-3f6d-40cb-9b4e-9f9ade6ed38b,env-0156,sandbox,False,ap-south-1,build_log,33.61,16,8,16,0,30d,30,14,False,HOT,HOT,0.000755,0.000755,False
d4b7780b-7c63-4d96-a0a5-d5e339a00d58,env-0388,dev,False,us-east-1,temp_cache,12.56,19,6,7,1,90d,90,71,False,COLD,HOT,4.9e-05,0.000282,False
11931d68-c1fd-4500-bb22-c145c71ea0d7,env-0025,qa,False,eu-west-1,source_artifact,28.02,25,6,25,0,90d,90,65,False,COOL,HOT,0.000342,0.000629,False
73ea8abb-379c-49d3-952f-ab8c2ac23e8c,env-0129,dev,False,us-east-1,ml_model_checkpoint,1.0,77,0,77,0,365d,365,288,False,HOT,COLD,2.2e-05,4e-06,False
799d9218-2500-4d18-a7b8-4320cb80b18a,env-0365,sandbox,True,us-east-1,build_log,11.51,32,2,28,0,30d,30,-2,False,HOT,DELETE_ELIGIBLE,0.000259,0.000259,True
